word,phon_klattese,nSyll,polysyll,nonInitialPrimaryStress,SUBTLwf,#NAME?,SUBTLWF0to10,fam,conc,imag
mondo,maˈn-do,2,0,0,1.058823529,-0.891975309,1.080246914,,,
monetary,maˈ-n^-tEˌ-ri,4,1,0,1.019607843,-0.961908284,0.38091716,,,
money,m^ˈ-ni,2,0,0,640.7647059,-2.44E-06,9.999975644,631,574,604
mongol,maˈG-g^l,2,0,0,1.058823529,-0.891975309,1.080246914,,,
monica,maˈ-nI-k^,3,1,0,20.62745098,-0.002350222,9.976497781,,,
monitor,maˈ-n^-tR,3,1,0,13.11764706,-0.005811498,9.941885017,,,
monitored,maˈ-n^-tRd,3,1,0,1.921568627,-0.270824656,7.291753436,,,
monitoring,maˈ-n^-tR-IG,4,1,0,4.509803922,-0.049168242,9.50831758,,,
monitors,maˈ-n^-tRz,3,1,0,3.019607843,-0.109672795,8.903272053,,,
monk,m^ˈGk,1,0,0,7.37254902,-0.018397748,9.816022522,401,570,606
monkey,m^ˈG-ki,2,0,0,33.50980392,-0.000890546,9.991094543,531,566,588
monkeys,m^ˈG-kiz,2,0,0,7.941176471,-0.015857339,9.841426612,,,
monks,m^ˈGks,1,0,0,2.666666667,-0.140625,8.59375,,,
monologue,maˈ-n^-lcˌg,3,1,0,1.137254902,-0.773186683,2.268133175,,,
monopoly,m^-naˈ-p^-li,4,1,1,2.764705882,-0.130828429,8.691715708,,,
monoxide,m^-naˈk-sYd,3,1,1,1.137254902,-0.773186683,2.268133175,,,
monroe,m^n-roˈ,2,0,1,6.745098039,-0.021979786,9.780202136,,,
monsieur,m^-syRˈ,2,0,1,31.07843137,-0.001035337,9.989646628,,,
monsignor,man-siˈ-nyR,3,1,1,2.176470588,-0.211102995,7.888970051,,,
monster,maˈn-stR,2,0,0,38.8627451,-0.000662114,9.993378856,,,
monsters,maˈn-stRz,2,0,0,10.78431373,-0.008598347,9.914016529,,,
monstrous,maˈns-tr^s,2,0,0,2.392156863,-0.174751411,8.252485891,,,
montage,man-taˈZ,2,0,1,1.117647059,-0.800554017,1.994459834,,,
montague,maˈn-t^-gyuˌ,3,1,0,1,-1,0,,,
montana,man-t@ˈ-n^,3,1,1,5.941176471,-0.028330556,9.716694442,,,
monte,maˈn-ti,2,0,0,5.490196078,-0.03317602,9.668239796,,,
monterey,maˌn-tR-eˈ,3,1,1,1,-1,0,,,
montgomery,mant-g^ˈm-ri,3,1,1,6.039215686,-0.027418199,9.725818013,,,
month,m^ˈnT,1,0,0,95.17647059,-0.000110393,9.998896072,598,345,448
monthly,m^ˈnT-li,2,0,0,2.980392157,-0.112577909,8.874220914,,,
months,m^ˈnTs,1,0,0,163.0196078,-3.76E-05,9.999623712,,,
montreal,m^ˌn-tri-cˈl,3,1,1,1.882352941,-0.282226563,7.177734375,,,
monument,maˈ-nyu-m^nt,3,1,0,2.294117647,-0.190006575,8.099934254,455,558,543
monumental,maˌ-ny^-mEˈn-t^l,4,1,1,1.058823529,-0.891975309,1.080246914,,,
mood,muˈd,1,0,0,34.03921569,-0.00086306,9.991369402,541,234,394
moods,muˈdz,1,0,0,2.117647059,-0.222993827,7.770061728,,,
moody,muˈ-di,2,0,0,2.254901961,-0.196672968,8.033270321,,,
moon,muˈn,1,0,0,49.96078431,-0.000400628,9.995993718,585,581,585
moonlight,muˈn-lYˌt,2,0,0,6.941176471,-0.02075553,9.7924447,467,456,613
moons,muˈnz,1,0,0,2.352941176,-0.180625,8.19375,,,
moor,mUˈr,1,0,0,1.980392157,-0.254975002,7.450249975,,,
moore,mUˈr,1,0,0,7.705882353,-0.01684051,9.831594895,,,
moors,mUˈrz,1,0,0,1.117647059,-0.800554017,1.994459834,,,
moose,muˈs,1,0,0,5.529411765,-0.032707107,9.672928927,518,616,604
moot,muˈt,1,0,0,1.176470588,-0.7225,2.775,,,
mop,maˈp,1,0,0,4.137254902,-0.058421868,9.415781317,443,,
moping,moˈ-pIG,2,0,0,1.274509804,-0.615621302,3.843786982,,,
moral,mcˈ-r^l,2,0,0,13.50980392,-0.005479008,9.945209923,535,220,341
morale,mR-@ˈl,2,0,1,4.117647059,-0.058979592,9.410204082,,,
morales,mR-@ˈlz,2,0,1,1.274509804,-0.615621302,3.843786982,,,
morality,mR-@ˈ-l^-ti,4,1,1,3.705882353,-0.072814311,9.271856891,,,
morally,mcˈ-r^-li,3,1,0,1.960784314,-0.2601,7.399,,,
morals,mcˈ-r^lz,2,0,0,2.921568627,-0.117156885,8.828431152,,,
morbid,mcˈr-b^d,2,0,0,2.588235294,-0.14927686,8.507231405,465,358,420
more,mcˈr,1,0,0,1298.588235,-5.93E-07,9.99999407,612,284,264
moreover,mc-roˈ-vR,3,1,1,1.235294118,-0.655328798,3.446712018,,,
morgan,mcˈr-g^n,2,0,0,24,-0.001736111,9.982638889,,,
morgenstern,mcˈr-gIn-stRn,3,1,0,1.235294118,-0.655328798,3.446712018,,,
morgue,mcˈrg,1,0,0,8.62745098,-0.013434917,9.865650826,434,572,589
mormon,mcˈr-m^n,2,0,0,2.254901961,-0.196672968,8.033270321,,,
mormons,mcˈr-m^nz,2,0,0,1.019607843,-0.961908284,0.38091716,,,
morning,mcˈr-nIG,2,0,0,439,-5.19E-06,9.999948112,605,515,579
mornings,mcˈr-nIGz,2,0,0,3.294117647,-0.092155612,9.078443878,,,
morocco,mR-aˈ-ko,3,1,1,2.352941176,-0.180625,8.19375,,,
moron,mcˈ-raˌn,2,0,0,14.78431373,-0.004575069,9.954249309,,,
morphine,mcˈr-fin,2,0,0,6.490196078,-0.0237402,9.762598005,446,580,550
morris,mcˈ-r^s,2,0,0,14.82352941,-0.004550894,9.954491056,,,
morrow,maˈ-ro,2,0,0,2.333333333,-0.183673469,8.163265306,,,
morse,mcˈrs,1,0,0,2.764705882,-0.130828429,8.691715708,,,
mort,mcˈrt,1,0,0,2.509803922,-0.158752441,8.412475586,,,
mortal,mcˈr-t^l,2,0,0,9.568627451,-0.010921963,9.890780368,454,406,402
mortality,mcr-t@ˈ-l^-ti,4,1,1,1.509803922,-0.438691179,5.61308821,,,
mortals,mcˈr-t^lz,2,0,0,2.352941176,-0.180625,8.19375,,,
mortar,mcˈr-tR,2,0,0,2.294117647,-0.190006575,8.099934254,368,548,449
mortars,mcˈr-tRz,2,0,0,1.196078431,-0.699005644,3.009943564,,,
mortgage,mcˈr-g^J,2,0,0,5.901960784,-0.028708292,9.712917076,506,422,358
mortified,mcˈr-t^-fYˌd,3,1,0,1,-1,0,,,
mortuary,mcˈr-Cu-Eˌ-ri,4,1,0,1.843137255,-0.294363966,7.056360344,,,
moscow,maˈ-skoˌ,2,0,0,9.431372549,-0.011242171,9.887578287,,,
moses,moˈ-z^s,2,0,0,7.137254902,-0.019630781,9.803692187,,,
mosque,maˈsk,1,0,0,1.176470588,-0.7225,2.775,316,478,461
mosquito,m^-skiˈ-to,3,1,1,1.823529412,-0.300728408,6.992715921,512,595,612
mosquitoes,m^-skiˈ-toz,3,1,1,1.803921569,-0.307301512,6.926984877,,,
moss,mcˈs,1,0,0,2.843137255,-0.123709869,8.762901308,436,575,569
most,moˈst,1,0,0,350.7647059,-8.13E-06,9.999918723,560,321,306
mostly,moˈst-li,2,0,0,26.07843137,-0.001470405,9.985295947,,,
motel,mo-tEˈl,2,0,1,18.17647059,-0.00302678,9.969732198,,,
motels,mo-tEˈlz,2,0,1,1.078431373,-0.859834711,1.401652893,,,
moth,mcˈT,1,0,0,2.274509804,-0.193296671,8.067033294,496,550,577
mother,m^ˈ-DR,2,0,0,479.9215686,-4.34E-06,9.999956583,632,579,638
motherhood,m^ˈ-DR-hUˌd,3,1,0,1.137254902,-0.773186683,2.268133175,,,
mothers,m^ˈ-DRz,2,0,0,12.19607843,-0.006722945,9.932770546,,,
moths,mcˈTs,1,0,0,1.058823529,-0.891975309,1.080246914,,,
motion,moˈ-S^n,2,0,0,18.96078431,-0.002781553,9.972184466,541,367,416
motions,moˈ-S^nz,2,0,0,1.725490196,-0.335872934,6.641270661,,,
motivate,moˈ-t^-veˌt,3,1,0,1.058823529,-0.891975309,1.080246914,,,
motivated,moˈ-t^-veˌ-t^d,4,1,0,3.098039216,-0.104190034,8.958099664,,,
motivation,moˌ-t^-veˈ-S^n,4,1,1,2.960784314,-0.114073944,8.859260559,,,
motive,moˈ-tIv,2,0,0,13.23529412,-0.005708642,9.94291358,540,255,275
motives,moˈ-tIvz,2,0,0,3.235294118,-0.09553719,9.044628099,,,
motor,moˈ-tR,2,0,0,13.15686275,-0.005776906,9.942230939,545,565,521
motorcade,moˈ-tR-keˌd,3,1,0,1.274509804,-0.615621302,3.843786982,,,
motorcycle,moˈ-tR-sYˌ-k^l,4,1,0,8.921568627,-0.0125637,9.874363,,,
motorcycles,moˈ-tR-sYˌ-k^lz,4,1,0,1.294117647,-0.597107438,4.02892562,,,
motors,moˈ-tRz,2,0,0,2.901960784,-0.118745435,8.812545654,,,
motto,maˈ-to,2,0,0,5.098039216,-0.038476331,9.615236686,,,
mound,mWˈnd,1,0,0,1.509803922,-0.438691179,5.61308821,,,
mount,mWˈnt,1,0,0,11.70588235,-0.007297796,9.927022045,,,
mountain,mWˈn-t^n,2,0,0,35.39215686,-0.000798336,9.992016636,574,616,629
mountaineer,mWˈn-tI-nIˌr,3,1,0,1.215686275,-0.676638918,3.233610822,,,
mountains,mWˈn-t^nz,2,0,0,18.64705882,-0.002875937,9.971240633,,,
mounted,mWˈn-t^d,2,0,0,2.588235294,-0.14927686,8.507231405,,,
mounting,mWˈn-tIG,2,0,0,1.137254902,-0.773186683,2.268133175,,,
mourn,mcˈrn,1,0,0,2.529411765,-0.156300703,8.436992969,,,
mourning,mcˈr-nIG,2,0,0,3.431372549,-0.084930612,9.150693878,,,
mouse,mWˈs,1,0,0,19.11764706,-0.002736095,9.972639053,520,624,615
mousse,muˈs,1,0,0,1.156862745,-0.747199081,2.528009193,363,492,439
moustache,m^ˈ-st@ˌS,2,0,0,3.784313725,-0.069827378,9.301726221,481,,
mouth,mWˈT,1,0,0,104.4117647,-9.17E-05,9.999082722,572,568,613
mouthful,mWˈT-fUˌl,2,0,0,1.68627451,-0.351676582,6.483234181,,,
mouthing,mWˈ-DIG,2,0,0,1.039215686,-0.925952296,0.740477038,,,
mouths,mWˈDz,1,0,0,5.352941176,-0.034899167,9.651008332,,,
move,muˈv,1,0,0,418.1372549,-5.72E-06,9.999942804,572,390,413
moved,muˈvd,1,0,0,69.33333333,-0.000208025,9.997919749,,,
movement,muˈv-m^nt,2,0,0,14.84313725,-0.004538879,9.954611211,,,
movements,muˈv-m^nts,2,0,0,4.666666667,-0.045918367,9.540816327,,,
movers,muˈ-vRz,2,0,0,1.137254902,-0.773186683,2.268133175,,,
moves,muˈvz,1,0,0,27.84313725,-0.001289923,9.987100774,,,
movie,muˈ-vi,2,0,0,122.9607843,-6.61E-05,9.999338596,523,590,571
movies,muˈ-viz,2,0,0,46,-0.00047259,9.995274102,,,
moving,muˈ-vIG,2,0,0,119.6862745,-6.98E-05,9.99930191,,,
mow,moˈ,1,0,0,2.294117647,-0.190006575,8.099934254,,,
mower,moˈ-R,2,0,0,1.470588235,-0.4624,5.376,,,
mozart,moˈ-zart,2,0,0,3.509803922,-0.081177242,9.188227583,,,
mph,Eˈm-piˈ-eˈC,3,1,0,1,-1,0,,,
mr,mIˈ-stR,2,0,0,1178.392157,-7.20E-07,9.999992799,,,
mrs,mIˈ-sIz,2,0,0,310.9411765,-1.03E-05,9.999896571,,,
ms,mIˈz,1,0,0,50.96078431,-0.000385059,9.996149405,,,
mt,mWˈnt,1,0,0,1.921568627,-0.270824656,7.291753436,,,
mu,muˈ,1,0,0,2.529411765,-0.156300703,8.436992969,,,
much,m^ˈC,1,0,0,973.254902,-1.06E-06,9.999989443,584,242,332
muck,m^ˈk,1,0,0,1.901960784,-0.276437454,7.235625465,,,
mud,m^ˈd,1,0,0,14.82352941,-0.004550894,9.954491056,519,605,582
mudd,m^ˈd,1,0,0,1.098039216,-0.82940051,1.705994898,,,
muddy,m^ˈ-di,2,0,0,3,-0.111111111,8.888888889,541,,522
muffin,m^ˈ-f^n,2,0,0,5.823529412,-0.029486787,9.705132129,,,
muffins,m^ˈ-f^nz,2,0,0,3.490196078,-0.082091908,9.179080924,,,
muffled,m^ˈ-f^ld,2,0,0,3.078431373,-0.105521522,8.944784778,,,
muffler,m^ˈf-lR,2,0,0,1,-1,0,,,
muffy,m^ˈ-fi,2,0,0,1.725490196,-0.335872934,6.641270661,,,
mug,m^ˈg,1,0,0,6.843137255,-0.021354504,9.786454955,527,576,574
mugged,m^ˈgd,1,0,0,2.784313725,-0.128992263,8.710077366,,,
muggers,m^ˈ-gRz,2,0,0,1.098039216,-0.82940051,1.705994898,,,
mugging,m^ˈ-gIG,2,0,0,1.117647059,-0.800554017,1.994459834,,,
mugs,m^ˈgz,1,0,0,2.37254902,-0.1776518,8.223482003,,,
muhammad,mU-haˈ-m^d,3,1,1,3.37254902,-0.087919145,9.120808545,,,
muir,myUˈr,1,0,0,1.431372549,-0.488084068,5.119159317,,,
mulder,m^ˈl-dR,2,0,0,32.76470588,-0.00093151,9.990684901,,,
mule,myuˈl,1,0,0,7.019607843,-0.02029431,9.797056896,455,592,608
mules,myuˈlz,1,0,0,2.352941176,-0.180625,8.19375,,,
mullen,m^ˈ-l^n,2,0,0,2.568627451,-0.151564594,8.484354059,,,
muller,m^ˈ-lR,2,0,0,1.470588235,-0.4624,5.376,,,
mulligan,m^ˈ-lI-g^n,3,1,0,1.745098039,-0.32836763,6.716323697,,,
multiple,m^ˈl-t^-p^l,3,1,0,10.58823529,-0.008919753,9.910802469,,,
multiply,m^ˈl-t^-plYˌ,3,1,0,1.941176471,-0.265381084,7.346189164,,,
mum,m^ˈm,1,0,0,21.7254902,-0.002118658,9.978813421,,,
mumbles,m^ˈm-b^lz,2,0,0,1,-1,0,,,
mumbling,m^ˈm-b^l-IG,3,1,0,2.333333333,-0.183673469,8.163265306,,,
mumbo,m^ˈm-bo,2,0,0,1.156862745,-0.747199081,2.528009193,,,
mummy,m^ˈ-mi,2,0,0,9.803921569,-0.010404,9.89596,,,
mumps,m^ˈmps,1,0,0,1.176470588,-0.7225,2.775,,,
munich,myuˈ-nIk,2,0,0,2.039215686,-0.240477071,7.59522929,,,
municipal,myu-nIˈ-s^-p^l,4,1,1,1.764705882,-0.321111111,6.788888889,,,
munitions,myu-nIˈ-S^nz,3,1,1,1.254901961,-0.635009766,3.649902344,,,
mural,myUˈ-r^l,2,0,0,1.019607843,-0.961908284,0.38091716,451,515,515
murder,mRˈ-dR,2,0,0,112.0980392,-7.96E-05,9.9992042,528,445,549
murdered,mRˈ-dRd,2,0,0,38.56862745,-0.000672251,9.993277487,,,
murderer,mRˈ-dR-R,3,1,0,26.56862745,-0.001416647,9.985833526,,,
murderers,mRˈ-dR-Rz,3,1,0,5.901960784,-0.028708292,9.712917076,,,
murdering,mRˈ-dR-IG,3,1,0,4.725490196,-0.044782287,9.552177132,,,
murderous,mRˈ-dR-^s,3,1,0,1.823529412,-0.300728408,6.992715921,,,
murders,mRˈ-dRz,2,0,0,14.64705882,-0.004661215,9.953387849,,,
murmuring,mRˈ-mR-IG,3,1,0,1.725490196,-0.335872934,6.641270661,,,
murphy,mRˈ-fi,2,0,0,14.1372549,-0.005003453,9.94996547,,,
murray,mRˈ-i,2,0,0,11,-0.008264463,9.917355372,,,
muscle,m^ˈ-s^l,2,0,0,13.60784314,-0.005400344,9.945996562,540,573,553
muscles,m^ˈ-s^lz,2,0,0,7.549019608,-0.017547647,9.824523528,,,
muscular,m^ˈs-ky^-lR,3,1,0,1.549019608,-0.416760135,5.832398654,527,,570
muse,myuˈz,1,0,0,1.921568627,-0.270824656,7.291753436,,,
museum,myu-ziˈ-^m,3,1,1,18.47058824,-0.002931153,9.970688466,,,
museums,myu-ziˈ-^mz,3,1,1,2.137254902,-0.218920966,7.810790338,,,
mush,m^ˈS,1,0,0,2.803921569,-0.127194484,8.728055162,,,
mushroom,m^ˈS-rum,2,0,0,2.137254902,-0.218920966,7.810790338,,,
mushrooms,m^ˈS-rumz,2,0,0,2.843137255,-0.123709869,8.762901308,,,
mushy,m^ˈ-Si,2,0,0,1.509803922,-0.438691179,5.61308821,,,
music,myuˈ-zIk,2,0,0,151.6470588,-4.35E-05,9.999565157,599,512,549
musical,myuˈ-zI-k^l,3,1,0,13.15686275,-0.005776906,9.942230939,538,,451
musicals,myuˈ-zI-k^lz,3,1,0,1.215686275,-0.676638918,3.233610822,,,
musician,myu-zIˈ-S^n,3,1,1,6.039215686,-0.027418199,9.725818013,558,564,585
musicians,myu-zIˈ-S^nz,3,1,1,3.745098039,-0.071297388,9.287026123,,,
musketeers,m^ˌs-k^-tiˈrz,3,1,1,1.68627451,-0.351676582,6.483234181,,,
muslim,m^ˈ-zl^m,2,0,0,2.37254902,-0.1776518,8.223482003,,,
muslims,m^ˈ-zl^mz,2,0,0,1.764705882,-0.321111111,6.788888889,,,
mussolini,muˌ-so-liˈ-ni,4,1,1,1.156862745,-0.747199081,2.528009193,,,
must,m^ˈst,1,0,0,699.2352941,-2.05E-06,9.999979547,589,297,247
mustache,m^ˈ-st@ˌS,2,0,0,4.941176471,-0.04095805,9.590419501,,,
mustang,m^ˈ-st@ˌG,2,0,0,3.431372549,-0.084930612,9.150693878,,,
mustard,m^ˈ-stRd,2,0,0,6.450980392,-0.024029711,9.759702885,532,595,599
muster,m^ˈ-stR,2,0,0,1.490196078,-0.450311634,5.496883657,,,
mutant,myuˈ-t^nt,2,0,0,3.588235294,-0.077667294,9.223327063,,,
mutants,myuˈ-t^nts,2,0,0,2.235294118,-0.200138504,7.998614958,,,
mutation,myu-teˈ-S^n,3,1,1,1.725490196,-0.335872934,6.641270661,,,
mute,myuˈt,1,0,0,2.490196078,-0.161262323,8.387376775,,,
mutilated,myuˈ-t^-leˌ-t^d,4,1,0,1.274509804,-0.615621302,3.843786982,,,
mutiny,myuˈ-t^-ni,3,1,0,2.470588235,-0.1638322,8.361678005,428,367,447
mutt,m^ˈt,1,0,0,3.960784314,-0.063743751,9.362562494,,,
muttering,m^ˈ-tR-IG,3,1,0,1.725490196,-0.335872934,6.641270661,,,
mutual,myuˈ-C^-w^l,3,1,0,7.215686275,-0.019206345,9.807936555,,,
mutually,myuˈ-Cu-^-li,4,1,0,1.058823529,-0.891975309,1.080246914,,,
muzzle,m^ˈ-z^l,2,0,0,1.588235294,-0.396433471,6.035665295,369,585,513
my,mYˈ,1,0,0,6762.72549,-2.19E-08,9.999999781,612,253,298
myrtle,mRˈ-t^l,2,0,0,3.196078431,-0.097896044,9.021039557,,,
myself,mYˌ-sEˈlf,2,0,1,342.5490196,-8.52E-06,9.999914777,,,
mysteries,mIˈ-stR-iz,3,1,0,3.235294118,-0.09553719,9.044628099,,,
mysterious,mI-stIˈ-ri-^s,4,1,1,15,-0.004444444,9.955555556,,,
mysteriously,mIˌ-stIˈ-ri-^s-li,5,1,1,1.705882353,-0.343638526,6.563614744,,,
mystery,mIˈ-stR-i,3,1,0,22.96078431,-0.001896822,9.981031781,548,256,472
mystic,mIˈ-stIk,2,0,0,1.450980392,-0.474981738,5.250182615,455,345,495
mystical,mIˈ-stI-k^l,3,1,0,2.823529412,-0.125434028,8.745659722,,,
mystique,mI-stiˈk,2,0,1,3.509803922,-0.081177242,9.188227583,,,
myth,mIˈT,1,0,0,6.901960784,-0.020992058,9.790079416,514,334,359
mythology,m^-Taˈ-l^-Ji,4,1,1,1.980392157,-0.254975002,7.450249975,,,
myths,mIˈTs,1,0,0,1.235294118,-0.655328798,3.446712018,,,
n,Eˈn,1,0,0,55.09803922,-0.000329403,9.996705969,,,
na,naˈ,1,0,0,4.960784314,-0.040634911,9.593650893,,,
nacho,n@ˈ-Co,2,0,0,1.31372549,-0.579416351,4.205836489,,,
nada,naˈ-d^,2,0,0,2.549019608,-0.153905325,8.460946746,,,
nag,n@ˈg,1,0,0,2.176470588,-0.211102995,7.888970051,492,392,508
nagging,n@ˈ-gIG,2,0,0,2.392156863,-0.174751411,8.252485891,,,
nah,naˈ,1,0,0,28.09803922,-0.001266625,9.987333752,,,
nail,neˈl,1,0,0,18.64705882,-0.002875937,9.971240633,563,598,588
nailed,neˈld,1,0,0,7.196078431,-0.019311154,9.806888462,,,
nailing,neˈ-lIG,2,0,0,1,-1,0,,,
nails,neˈlz,1,0,0,11.03921569,-0.00820585,9.917941502,,,
naive,nYˌ-iˈv,2,0,1,6.450980392,-0.024029711,9.759702885,460,,354
naked,neˈ-k^d,2,0,0,39.25490196,-0.000648951,9.993510486,,,
nam,n@ˈm,1,0,0,3.411764706,-0.085909631,9.140903686,,,
name,neˈm,1,0,0,641.8627451,-2.43E-06,9.999975727,573,405,475
named,neˈmd,1,0,0,69.88235294,-0.000204769,9.997952306,,,
nameless,neˈm-l^s,2,0,0,1.411764706,-0.501736111,4.982638889,,,
namely,neˈm-li,2,0,0,1.039215686,-0.925952296,0.740477038,,,
names,neˈmz,1,0,0,53.84313725,-0.000344937,9.996550634,,,
naming,neˈ-mIG,2,0,0,2.137254902,-0.218920966,7.810790338,,,
nan,n@ˈn,1,0,0,2.078431373,-0.231488074,7.68511926,,,
nana,n@ˈ-n^,2,0,0,3.960784314,-0.063743751,9.362562494,,,
nancy,n@ˈn-si,2,0,0,21.31372549,-0.00220131,9.977986897,,,
nanny,n@ˈ-ni,2,0,0,10.41176471,-0.00922468,9.9077532,,,
naomi,ne-oˈ-mi,3,1,1,3.921568627,-0.065025,9.34975,,,
nap,n@ˈp,1,0,0,12.64705882,-0.006252028,9.937479719,,,
napalm,neˈ-pam,2,0,0,1.509803922,-0.438691179,5.61308821,,,
napkin,n@ˈp-kIn,2,0,0,3.607843137,-0.076825378,9.231746219,495,585,582
napkins,n@ˈp-kInz,2,0,0,2.568627451,-0.151564594,8.484354059,,,
naples,neˈ-p^lz,2,0,0,1.862745098,-0.288199446,7.11800554,,,
napoleon,n^-poˈ-li-^n,4,1,1,6.215686275,-0.02588343,9.7411657,,,
napping,n@ˈ-pIG,2,0,0,1.254901961,-0.635009766,3.649902344,,,
naps,n@ˈps,1,0,0,1.039215686,-0.925952296,0.740477038,,,
narc,naˈrk,1,0,0,1.450980392,-0.474981738,5.250182615,,,
narcotics,nar-kaˈ-tIks,3,1,1,5.137254902,-0.037891149,9.621088515,,,
narrative,n@ˈ-r^-tIv,3,1,0,1.039215686,-0.925952296,0.740477038,,,
narrator,nEˈ-re-tR,3,1,0,10.37254902,-0.009294564,9.907054363,,,
narrow,nEˈ-ro,2,0,0,7.019607843,-0.02029431,9.797056896,546,372,491
narrowed,nEˈ-rod,2,0,0,1.62745098,-0.377558426,6.224415735,,,
narrows,nEˈ-roz,2,0,0,1.235294118,-0.655328798,3.446712018,,,
nasa,n@ˈ-s^,2,0,0,2.901960784,-0.118745435,8.812545654,,,
nasal,neˈ-z^l,2,0,0,2.078431373,-0.231488074,7.68511926,,,
nash,n@ˈS,1,0,0,4.725490196,-0.044782287,9.552177132,,,
nashville,n@ˈS-vIl,2,0,0,1.784313725,-0.314092501,6.859074991,,,
nasty,n@ˈ-sti,2,0,0,22.56862745,-0.001963314,9.980366863,507,,387
nat,n@ˈt,1,0,0,3.568627451,-0.078523125,9.214768748,,,
nation,neˈ-S^n,2,0,0,20.49019608,-0.002381814,9.976181864,508,415,436
national,n@ˈ-S^-n^l,3,1,0,38.15686275,-0.000686839,9.993131614,556,,400
nationals,n@ˈ-S^-n^lz,3,1,0,1.725490196,-0.335872934,6.641270661,,,
nations,neˈ-S^nz,2,0,0,7.568627451,-0.017456844,9.825431555,,,
nationwide,neˈ-S^n-wYˈd,3,1,0,1.333333333,-0.5625,4.375,,,
native,neˈ-tIv,2,0,0,8.254901961,-0.014674934,9.853250659,508,471,507
natives,neˈ-tIvz,2,0,0,4.235294118,-0.055748457,9.442515432,,,
nato,neˈ-to,2,0,0,1.843137255,-0.294363966,7.056360344,,,
natural,n@ˈ-CR-^l,3,1,0,42.35294118,-0.000557485,9.994425154,594,,376
naturally,n@ˈ-CR-^-li,4,1,0,24.50980392,-0.00166464,9.9833536,,,
nature,neˈ-CR,2,0,0,45.15686275,-0.000490402,9.995095977,535,414,513
naughty,ncˈ-ti,2,0,0,10.25490196,-0.009509047,9.904909534,501,,407
nausea,ncˈ-zi-^,3,1,0,2.156862745,-0.214958678,7.850413223,,,
nauseous,ncˈ-S^s,2,0,0,3.098039216,-0.104190034,8.958099664,,,
naval,neˈ-v^l,2,0,0,5.725490196,-0.030505254,9.694947457,476,519,535
navel,neˈ-v^l,2,0,0,1.235294118,-0.655328798,3.446712018,485,583,546
navigate,n@ˈ-v^-geˌt,3,1,0,1.921568627,-0.270824656,7.291753436,,,
navigation,n@ˈ-v^-geˈ-S^n,4,1,0,1.705882353,-0.343638526,6.563614744,,,
navigator,n@ˈ-v^-geˌ-tR,4,1,0,2.68627451,-0.138579573,8.614204273,,,
navy,neˈ-vi,2,0,0,25.68627451,-0.001515646,9.984843541,465,472,562
naw,naˈ,1,0,0,2.078431373,-0.231488074,7.68511926,,,
nay,neˈ,1,0,0,3.37254902,-0.087919145,9.120808545,,,
nazareth,n@ˈ-z^-rIT,3,1,0,1.039215686,-0.925952296,0.740477038,,,
nazi,naˈt-si,2,0,0,6.862745098,-0.021232653,9.787673469,,,
nazis,naˈt-siz,2,0,0,5.450980392,-0.03365509,9.663449097,,,
ne,niˈ,1,0,0,3.901960784,-0.06568016,9.343198404,,,
neal,niˈl,1,0,0,3.823529412,-0.068402367,9.315976331,,,
neanderthal,ni-@ˈn-dR-Tcˌl,4,1,1,1.352941176,-0.5463138,4.536862004,,,
near,nIˈr,1,0,0,83.09803922,-0.000144817,9.998551834,582,337,408
nearby,nIˈr-bYˈ,2,0,0,8.333333333,-0.0144,9.856,,,
nearer,nIˈ-rR,2,0,0,2.588235294,-0.14927686,8.507231405,,,
nearest,nIˈ-r^st,2,0,0,7.490196078,-0.017824347,9.821756531,,,
nearing,nIˈ-rIG,2,0,0,1.019607843,-0.961908284,0.38091716,,,
nearly,nIˈr-li,2,0,0,33.74509804,-0.00087817,9.9912183,611,,305
neat,niˈt,1,0,0,12.45098039,-0.006450493,9.935495071,528,314,495
neatly,niˈt-li,2,0,0,1.333333333,-0.5625,4.375,,,
nebraska,n^-br@ˈs-k^,3,1,1,2.37254902,-0.1776518,8.223482003,,,
nebula,nEˈ-by^-l^,3,1,0,1.470588235,-0.4624,5.376,,,
necessarily,nEˌ-s^-sEˈ-r^-li,5,1,1,11.2745098,-0.007866919,9.921330813,,,
necessary,nEˈ-s^-sEˌ-ri,4,1,0,45.98039216,-0.000472993,9.995270071,,,
necessity,n^-sEˈ-s^-ti,4,1,1,2.882352941,-0.120366514,8.79633486,521,273,306
neck,nEˈk,1,0,0,59.50980392,-0.000282373,9.997176271,576,587,622
necklace,nEˈk-l^s,2,0,0,9.745098039,-0.010529981,9.894700193,536,633,606
necks,nEˈks,1,0,0,3.215686275,-0.09670583,9.032941701,,,
necktie,nEˈk-tYˌ,2,0,0,1.196078431,-0.699005644,3.009943564,,,
need,niˈd,1,0,0,1294.901961,-5.96E-07,9.999994036,589,314,327
needed,niˈ-d^d,2,0,0,94.47058824,-0.000112049,9.998879513,,,
needing,niˈ-dIG,2,0,0,8.078431373,-0.015323075,9.846769253,,,
needle,niˈ-d^l,2,0,0,11.92156863,-0.007036119,9.929638807,533,608,589
needles,niˈ-d^lz,2,0,0,5.156862745,-0.037603551,9.623964493,,,
needless,niˈd-l^s,2,0,0,2.274509804,-0.193296671,8.067033294,,,
needs,niˈdz,1,0,0,160.745098,-3.87E-05,9.999612988,,,
